Id,SalePrice
1753,145637.44980452955
1754,194411.64004401583
1755,167667.33907651357
1756,134320.06578806904
1757,118820.64300639284
1758,145563.25716470144
1759,157891.08574834667
1760,167157.62152973862
1761,139360.61127123708
1762,169707.7486577064
1763,183100.22015143017
1764,109599.46029468156
1765,157484.32634633296
1766,185770.21535417272
1767,230955.0148990593
1768,137478.38663995426
1769,183258.25296089437
1770,165700.2246450376
1771,106952.40782134703
1772,131655.75790681524
1773,124390.75984426873
1774,134732.20537269977
1775,144836.49338905473
1776,124689.90892963315
1777,110085.47638235446
1778,140288.33464464123
1779,122287.63644099492
1780,189013.80000439263
1781,122276.03295012437
1782,89410.48617665701
1783,145874.75701928104
1784,101573.72655488519
1785,114071.97521723212
1786,127245.2453528972
1787,175784.98723408266
1788,69090.63551209071
1789,96150.85204691971
1790,76866.57118767829
1791,197607.37445225767
1792,155315.9441711421
1793,134676.0421614077
1794,160311.22511182787
1795,127088.09371600348
1796,142946.83971831438
1797,118194.24671309674
1798,115678.16658079575
1799,107114.87480349236
1800,122813.23332364287
1801,121503.6801460468
1802,135270.28350990886
1803,145608.26812073923
1804,137081.23750343308
1805,143386.81642470337
1806,131826.79212900889
1807,134712.2906470113
1808,122452.05485150898
1809,114903.88736006217
1810,136866.03411792225
1811,95622.91385092877
1812,89387.75943094993
1813,119504.73858923289
1814,95417.0940678882
1815,57493.12717924251
1816,110668.93841381242
1817,101225.20920708856
1818,150037.7270047901
1819,129075.07571305268
1820,76977.59629156877
1821,123366.99955139968
1822,155698.26263866085
1823,55287.33871977446
1824,128421.49316935783
1825,130821.54661025023
1826,104652.12526625833
1827,93877.23234366173
1828,134517.5706865714
1829,130061.56756718413
1830,140433.11190720618
1831,132347.40569931176
1832,75296.17672316004
1833,147684.9525684984
1834,137206.50309257125
1835,109820.81530105727
1836,120630.02505098667
1837,81270.9855464859
1838,121593.93027180815
1839,121991.72752906824
1840,131827.86861757893
1841,119574.86467784838
1842,91121.75416821554
1843,119563.73951611483
1844,145133.1586214975
1845,131798.38229453383
1846,155962.2722864406
1847,155566.51817768533
1848,57808.025650842574
1849,115514.23663200648
1850,112737.46776266796
1851,148485.03012293958
1852,126825.12384749946
1853,125112.75595636819
1854,169129.2240120989
1855,146026.9966765196
1856,223333.71141771696
1857,130923.38430521343
1858,136100.73442071897
1859,119746.71979304339
1860,147446.60767632807
1861,121122.8509800238
1862,358147.8987722331
1863,355621.1319966646
1864,355642.8381114683
1865,321991.6306005845
1866,322636.3481223401
1867,234402.52625045038
1868,286570.7332420482
1869,211183.7264241799
1870,227403.96108571862
1871,250993.31724327404
1872,183656.31837013288
1873,225403.07890743323
1874,146284.76499911575
1875,189900.56011329114
1876,188151.62410640696
1877,203334.5396609269
1878,201682.30228722797
1879,119898.11657310103
1880,133030.80043426767
1881,235058.98837591786
1882,252489.67365312178
1883,181455.99215094894
1884,197104.86575821042
1885,227216.25605055928
1886,274454.26278279687
1887,218395.67030537804
1888,276720.74201546086
1889,170980.85363531183
1890,112857.41834522477
1891,141262.32394004407
1892,98401.1455162308
1893,118631.44084548805
1894,121682.89112817214
1895,122129.5243452816
1896,122659.67633058876
1897,113663.7714851882
1898,126081.18385800766
1899,155847.98101393157
1900,150046.8491472117
1901,146937.5847408182
1902,116345.00898850453
1903,211989.96098098744
1904,124230.00257971941
1905,191740.2534602319
1906,142450.62544712328
1907,191534.92172217867
1908,117001.11219652287
1909,143505.33807166148
1910,130115.38764383932
1911,187505.92272703318
1912,280547.6020569655
1913,144939.61658497495
1914,77068.06150188345
1915,267178.40041484695
1916,34841.36517444633
1917,246379.40018555775
1918,143959.32939470393
1919,183913.99027552226
1920,147056.07868930564
1921,355285.9154114322
1922,297692.71745000343
1923,230996.56457866955
1924,227495.37671985995
1925,196095.55517489914
1926,347480.7538968471
1927,133996.2952397591
1928,159878.43686514933
1929,123338.3029369772
1930,128000.8374236188
1931,142905.01089532924
1932,137968.95776383608
1933,165289.87845164762
1934,174936.11069655634
1935,169530.1439034925
1936,179460.74506116592
1937,179852.84511004592
1938,171970.90067532405
1939,223146.87882035336
1940,181991.2368144741
1941,168588.5617248772
1942,187195.85868482283
1943,202896.9552083077
1944,328892.0408457153
1945,337712.3751506726
1946,93435.82533341365
1947,241840.2513484625
1948,168640.06928639673
1949,251718.2673204426
1950,196850.52386544071
1951,252184.18583767692
1952,217683.28285731553
1953,181165.51025465835
1954,181152.07758600023
1955,131945.98213214029
1956,367472.35695867083
1957,149385.3353254487
1958,305931.7064977937
1959,141003.7148352886
1960,109517.14005316977
1961,123199.07619642088
1962,106667.51028031901
1963,115489.03938513102
1964,107660.17526138049
1965,149585.90157413488
1966,145492.0507919234
1967,272334.8617596717
1968,392802.9241022277
1969,339488.4667576759
1970,351686.8981349007
1971,477913.92524976516
1972,356710.9963981377
1973,284656.22703505895
1974,317436.4037818708
1975,662321.7447473851
1976,264959.35847053956
1977,325374.02041628177
1978,323081.4606133043
1979,304627.0823927498
1980,182472.7351355062
1981,302711.45846011344
1982,211076.20543059567
1983,197128.89275187714
1984,170352.34139614238
1985,222205.44192548044
1986,212448.61230778246
1987,192735.64820189014
1988,183800.27082648475
1989,205889.9499121263
1990,223325.39170634706
1991,217365.49792980996
1992,213974.918591287
1993,189875.47883243143
1994,226622.79726257297
1995,184740.69256039808
1996,243279.12515132077
1997,303837.9029379136
1998,278959.4275231582
1999,269719.7357646565
2000,317050.7496694406
2001,314240.670065375
2002,244443.25666036297
2003,260571.3330660146
2004,294149.9218414223
2005,229141.84347106522
2006,221959.85186566593
2007,264342.8284251248
2008,220247.0314332667
2009,197709.57829342718
2010,203611.51881898363
2011,147124.28842014231
2012,182492.26998385554
2013,173620.5363843144
2014,186922.61404176537
2015,194080.71675434697
2016,189940.09022753063
2017,198776.4188502579
2018,122714.74893106121
2019,143764.7562422224
2020,104992.78274797251
2021,98315.6911243188
2022,182734.453726125
2023,140096.23466115101
2024,286649.4362437329
2025,365670.65707725484
2026,178214.40720819036
2027,162672.55661263032
2028,148058.26486391912
2029,169580.4431704713
2030,267107.3996812746
2031,236923.1471330616
2032,249576.80697513794
2033,250284.31361190003
2034,181340.91737738042
2035,215364.73494024988
2036,217634.15209887567
2037,222541.04675992142
2038,341433.92307719914
2039,212432.50560313836
2040,293645.84903486306
2041,294209.7847787377
2042,204797.02765134786
2043,183999.9868126042
2044,175566.32881666176
2045,218502.90839225406
2046,146584.72868510356
2047,138917.42111151095
2048,150952.39512503738
2049,145340.38616185274
2050,178993.95853322986
2051,113434.96817814905
2052,119671.92767183889
2053,155294.72717537775
2054,102942.96530805423
2055,139928.91656478733
2056,158677.2352773982
2057,113715.02197012508
2058,202587.2675518389
2059,131242.42875196892
2060,175346.70910043118
2061,176909.99599865315
2062,118545.90498722965
2063,119200.42198878691
2064,125959.21296247629
2065,113659.81498422628
2066,161009.41232309144
2067,118904.55564195328
2068,145329.26326763464
2069,81719.63825197931
2070,110833.93937094914
2071,95082.46910432588
2072,136934.32470598767
2073,137826.9098124359
2074,194267.60951964682
2075,142420.0364567659
2076,114076.69401457085
2077,151542.39706449266
2078,118804.298131913
2079,141944.05991449123
2080,124594.47940480195
2081,124378.79369663418
2082,106214.68899460453
2083,135806.62500345035
2084,111305.92280218485
2085,119031.85536637927
2086,114070.98252679317
2087,129788.64659018785
2088,97105.69184256457
2089,90214.01990860996
2090,128441.37364469367
2091,96650.07272437659
2092,124961.90997856582
2093,108619.32000027523
2094,115618.49182780289
2095,147961.15090806628
2096,90860.78881340129
2097,101452.2949396067
2098,138457.67289305772
2099,59746.47723960746
2100,67837.60394209382
2101,106209.6433485675
2102,143263.772858063
2103,99700.1289729872
2104,137784.0167993416
2105,123642.04726873229
2106,57107.37735077486
2107,190598.59316944008
2108,115402.72886733427
2109,106112.39217549533
2110,112768.51049779773
2111,162144.53198684825
2112,121522.05510656351
2113,120746.0222674911
2114,129833.98785367202
2115,157071.04997330412
2116,115814.06436137133
2117,134212.45009540065
2118,125889.9799221241
2119,122321.25050403744
2120,130240.52914999527
2121,164441.71175351713
2122,109444.99910705477
2123,87330.77573770435
2124,154627.4309407895
2125,131137.6539985203
2126,142694.5193404758
2127,153344.4628439315
2128,126485.36778041806
2129,88785.9630959911
2130,121375.91453129257
2131,146575.86070521522
2132,113124.69079345555
2133,127403.631676298
2134,129845.05476401992
2135,106579.49551929955
2136,64799.88255938877
2137,100549.65819894768
2138,138373.28918337598
2139,158517.34395553832
2140,139752.09358692143
2141,178787.3992793736
2142,124363.41140004463
2143,148655.18907892634
2144,115821.34737749583
2145,148583.12557588922
2146,167018.46047733366
2147,135563.84550955333
2148,140492.2537481908
2149,161343.0506378948
2150,225147.75462679693
2151,127048.55027060866
2152,168986.7797645366
2153,181416.47596121757
2154,100063.46341699173
2155,137027.95830631963
2156,256958.26446087245
2157,233821.69572807045
2158,234664.56910898624
2159,221013.67430397254
2160,193234.19326078612
2161,252908.61086815357
2162,360079.021875272
2163,369530.8394384488
2164,258094.4414176337
2165,206151.47386275601
2166,156119.45612922625
2167,212057.67358368286
2168,190870.33963096046
2169,187952.91366239858
2170,202196.60137964837
2171,161819.87470328505
2172,131736.38275942157
2173,171738.8670119647
2174,218016.3979802993
2175,291993.0631904249
2176,287989.188598005
2177,230560.62426940387
2178,216678.16705407994
2179,140059.69787501713
2180,182370.88543532018
2181,190221.4873631515
2182,219172.1849323678
2183,192685.80821747074
2184,113899.77079822951
2185,133232.71488594564
2186,155385.7900331619
2187,171884.4814135674
2188,164858.65377326796
2189,296175.4986958064
2190,70512.56141992618
2191,76796.4624808105
2192,86511.45930211412
2193,107700.61062130902
2194,112409.42476620655
2195,102112.8733489629
2196,101986.82147944605
2197,116616.7802534541
2198,167819.17380907093
2199,202509.19227083767
2200,129897.34512606672
2201,132314.18317209178
2202,201602.94151496238
2203,120090.09764898554
2204,150692.15040743872
2205,104873.87706467013
2206,122992.26446850917
2207,198123.97679372717
2208,248303.7046203945
2209,185484.0594408926
2210,122618.52879271099
2211,118038.96460102507
2212,132494.34890113553
2213,113137.74563963647
2214,133080.32821257162
2215,106684.30927694948
2216,143951.44394342788
2217,67149.54982736919
2218,100529.34900309867
2219,89498.85296476052
2220,80478.3559264023
2221,269029.5031200808
2222,242543.3761752806
2223,287541.00181017874
2224,223462.83311960608
2225,117897.22352121762
2226,171741.28284148502
2227,209150.68513718862
2228,267151.5360657177
2229,251855.78320019948
2230,147137.2851716826
2231,216015.93982510234
2232,186841.5214032923
2233,179340.01933834032
2234,255806.93135596544
2235,217368.15393688026
2236,261663.04264935805
2237,313304.46791692806
2238,200002.76364254262
2239,116252.72311488264
2240,153049.43033529108
2241,149744.16530822875
2242,125024.36526518094
2243,134161.97319901214
2244,111981.22964068527
2245,105080.43295314223
2246,137369.7635033358
2247,132826.55554851756
2248,122764.98739314587
2249,126470.24509943117
2250,131202.71882160672
2251,92903.2781631809
2252,174009.0136741832
2253,156211.9988704873
2254,176200.88629407555
2255,182940.63346653857
2256,176667.3704154253
2257,207442.73012259614
2258,173899.37676104202
2259,177412.0027568061
2260,128550.07018699762
2261,186492.51232769174
2262,186583.1065114512
2263,356573.6935621502
2264,512556.5511895831
2265,148539.5323873454
2266,258185.23652184266
2267,302710.97129765444
2268,398641.4110931093
2269,159026.37162496088
2270,203951.02192377116
2271,215797.61545379172
2272,245286.13935093125
2273,168494.3611960187
2274,174665.70629653276
2275,159652.50790734703
2276,206981.24056455132
2277,186511.88831223323
2278,144852.6811448685
2279,127146.49600393645
2280,113893.25353030808
2281,167446.95060150645
2282,177627.76131054646
2283,118641.44679539693
2284,124240.22895314015
2285,140532.76486992993
2286,122709.71670734974
2287,345610.56251172494
2288,262634.92309178674
2289,325782.905799056
2290,399108.6346601961
2291,320028.5901743351
2292,419976.63584602444
2293,435637.2963972346
2294,367477.35090371483
2295,466459.918891029
2296,247011.0940843654
2297,329744.87983379536
2298,323933.21110377705
2299,356161.55011720344
2300,299572.7248854514
2301,314252.91989621054
2302,239254.34009202875
2303,245243.26189747898
2304,240266.5627623968
2305,191867.23371781665
2306,185564.70670665178
2307,197808.93453741088
2308,219726.1200771447
2309,262169.4947010963
2310,206800.0878421345
2311,199379.30738354486
2312,182799.92566189283
2313,180818.20101060695
2314,185337.6835397692
2315,188329.91122296997
2316,210428.87918465622
2317,190004.9501132808
2318,186025.16482193983
2319,192224.15862774727
2320,193192.14665831416
2321,240193.19284164897
2322,201099.11812724106
2323,187032.7803749899
2324,201660.64113714942
2325,225576.96966067897
2326,188846.75164767948
2327,209636.19119465945
2328,230450.1194804399
2329,190606.2731039884
2330,184075.40254356974
2331,336632.7994160525
2332,375722.3387260613
2333,314805.8764597353
2334,242389.1136751714
2335,271924.3597913149
2336,274469.7713713565
2337,196958.85169840103
2338,264562.27616566705
2339,229140.69620380312
2340,380146.78278362233
2341,222371.53747513733
2342,240865.36961377476
2343,233556.65436637198
2344,216509.94883103677
2345,230688.2316026414
2346,216709.48839823628
2347,195999.7464986432
2348,248861.1837735485
2349,174306.35741565767
2350,319742.3415385996
2351,247881.46159377776
2352,259848.48478043237
2353,243042.05400640093
2354,137825.13534420013
2355,146535.9133957014
2356,156644.16134914628
2357,197394.92436836302
2358,191743.63637618735
2359,130974.15722535446
2360,123068.80894041069
2361,145116.40324102488
2362,258455.16381777293
2363,144596.33308506588
2364,170553.2725011399
2365,232779.78643875613
2366,209558.9966412139
2367,231978.99452070228
2368,211344.2792033917
2369,218260.1746028949
2370,173612.22661722798
2371,159101.87846900977
2372,198604.21088508467
2373,309857.31181081204
2374,306724.29498057644
2375,238835.98274358388
2376,278127.75653063087
2377,334547.27580140415
2378,159863.66673403146
2379,200394.81688946518
2380,165530.70121102224
2381,173722.65583674723
2382,229476.48952438508
2383,204597.49305128594
2384,245694.63271732704
2385,174841.89626829553
2386,138615.22550761842
2387,131717.3426477308
2388,112963.27514786077
2389,118808.36997655484
2390,147770.57550267698
2391,139917.37382629956
2392,114241.85238577031
2393,179888.9648360969
2394,132967.51578429033
2395,206974.97341114865
2396,150871.33121728315
2397,219070.83375216115
2398,131212.91695569767
2399,64603.58646604477
2400,69778.52453965595
2401,125678.38887882698
2402,136972.80569211202
2403,142074.82768855253
2404,158357.5759917297
2405,164082.14883780587
2406,146946.95633735863
2407,131882.51392254364
2408,161031.4292738618
2409,119918.6432050643
2410,185362.66259479662
2411,110632.40015607832
2412,147229.74255797442
2413,120922.05437253577
2414,145117.01736898458
2415,131859.8608409418
2416,120332.6759751222
2417,138708.56161283702
2418,133918.51780628721
2419,122489.58358200078
2420,119250.64330642163
2421,108849.17952714884
2422,102285.24116819419
2423,109341.88524236676
2424,156289.75592490393
2425,185441.52171216515
2426,121641.21570591192
2427,116019.40678530763
2428,179555.3078741638
2429,116425.99357862749
2430,134076.87494037827
2431,107277.2113170433
2432,142141.45557768556
2433,136329.11658322273
2434,128206.05994271288
2435,139690.49065005407
2436,120583.54237353707
2437,109868.09989717446
2438,125754.34885510874
2439,111632.6684477764
2440,124912.99865993652
2441,101275.89166255656
2442,101256.55836430655
2443,140686.8841345867
2444,139152.42910243574
2445,97880.8376690865
2446,133005.78580320175
2447,195388.7918275693
2448,135855.62335971117
2449,119902.3045211714
2450,146166.74444205884
2451,123569.19714598206
2452,173980.88761220028
2453,101925.40613133575
2454,120664.8304910765
2455,120005.8276142636
2456,136601.92400848062
2457,131060.48122859448
2458,131247.18505066514
2459,109595.22718909742
2460,150031.90522146935
2461,129203.32904633477
2462,132462.84226833712
2463,131061.84831350503
2464,167594.08045741668
2465,137220.38220749583
2466,118498.60085220417
2467,157274.08856403612
2468,83774.93568455869
2469,74361.37509892455
2470,194536.14548948788
2471,219504.8439906807
2472,143078.48866852373
2473,106625.5370715493
2474,68241.37530126308
2475,229169.32497019472
2476,108169.36011285213
2477,117175.86826398446
2478,146610.93386085005
2479,97799.6124822266
2480,152690.14276280516
2481,126691.4454222358
2482,132933.97912408147
2483,110527.40996554885
2484,126020.31134857377
2485,134543.75178077328
2486,141176.10471210958
2487,164391.570182081
2488,187556.15567266164
2489,151017.5062457549
2490,151263.3184036036
2491,107504.6536244115
2492,196783.15125546342
2493,159247.16208297602
2494,138169.1349099621
2495,83038.95943910346
2496,239605.1257266783
2497,155411.7992722613
2498,107228.26148857466
2499,87175.05006662017
2500,118425.71768187461
2501,142285.55005239058
2502,138973.76261963183
2503,93542.49311630124
2504,142139.04097828135
2505,221667.0029893171
2506,266201.0038760775
2507,296207.6474548759
2508,266589.97864322324
2509,220427.0083768129
2510,223991.28142304154
2511,176540.06339656282
2512,197998.26085655636
2513,232049.841494194
2514,312174.3717602214
2515,141469.62351014972
2516,179178.55147323725
2517,141991.51480522525
2518,151528.27059524183
2519,215649.3477734111
2520,211702.48033267577
2521,188043.29819098758
2522,224344.4259243275
2523,119179.44999664335
2524,135201.11434094893
2525,145119.47390681304
2526,133757.11078849138
2527,120423.11862836762
2528,129656.65137592063
2529,135453.64278895463
2530,127242.15851216724
2531,240516.6669938857
2532,221251.06963702705
2533,198122.64236213957
2534,234545.28897742985
2535,282107.9911019678
2536,233103.12751435878
2537,226877.03557254517
2538,189134.5103724559
2539,194299.96480994552
2540,185678.66563806948
2541,188735.6630965514
2542,161394.3935763979
2543,112285.20504886955
2544,114343.01680977049
2545,129408.41999883333
2546,125485.46213308992
2547,148684.23696122871
2548,164492.58517200823
2549,156346.6663044891
2550,1006347.4237440682
2551,146493.4884027827
2552,140964.71477844092
2553,75911.63086707346
2554,85231.56550627455
2555,126912.17025912945
2556,99770.3363816109
2557,102506.3156698973
2558,130338.35638369287
2559,117138.20806491567
2560,143688.6227557899
2561,144913.74468809087
2562,124125.99466883249
2563,126560.08798783756
2564,191095.00463608195
2565,132108.243100312
2566,133716.98271704602
2567,121315.8313534317
2568,183219.46912785916
2569,213183.29439466493
2570,122632.51842996293
2571,164690.6784683301
2572,156963.55227307434
2573,198714.01308179746
2574,335926.4731111009
2575,144621.8897077603
2576,115969.79972054462
2577,118825.96903176626
2578,96806.02948535388
2579,60184.270295811926
2580,103432.70063737237
2581,117308.59591494013
2582,134699.17904984084
2583,254156.4481376882
2584,183913.47505342372
2585,188545.49479005334
2586,211782.53467852846
2587,199400.39070069778
2588,145948.08191315088
2589,157977.79520632204
2590,218889.82440598862
2591,237099.32531792074
2592,216138.65350747385
2593,253007.24804940887
2594,198124.96876639494
2595,213549.75470062377
2596,301679.7137631243
2597,190493.45690809411
2598,301092.98893502314
2599,343302.8758034523
2600,93682.07703210323
2601,148706.58057567582
2602,92572.4807521048
2603,101490.81615185726
2604,94498.7616743957
2605,92566.41687814554
2606,144334.28737095915
2607,233416.77508303267
2608,187278.053938558
2609,179136.7977988102
2610,109208.1074208055
2611,98323.5264322666
2612,159313.02121699648
2613,138016.08732791286
2614,123371.02922878358
2615,167259.95734423533
2616,153935.9782335506
2617,173339.53945522005
2618,192233.14152727206
2619,196604.7013107526
2620,188116.28968337557
2621,175509.34769984474
2622,180511.31984493943
2623,235542.51677342455
2624,319520.1621751661
2625,277214.7459370621
2626,185503.02105742364
2627,161834.8255713274
2628,411334.9057732582
2629,488148.5867932771
2630,354240.6891488204
2631,465325.5382280399
2632,400017.5671872474
2633,266146.55432743416
2634,395064.63841985667
2635,164642.4281694531
2636,183020.76395534823
2637,183617.41745950928
2638,272307.65747817815
2639,185521.85191601576
2640,154526.5516073893
2641,107240.55278217758
2642,179045.2300880446
2643,113981.5126999416
2644,127336.92906939467
2645,124446.0533494795
2646,106714.58848618873
2647,115837.01949592121
2648,146900.87485998226
2649,156937.31140180712
2650,146688.65069799643
2651,146907.1793397896
2652,392146.29577213497
2653,247860.52637930174
2654,240091.6803364199
2655,369459.39460517705
2656,333102.07841520495
2657,335445.1088946487
2658,291432.71631080296
2659,303531.7592948506
2660,361248.4736536998
2661,320920.3966400503
2662,330719.0114554573
2663,285749.49592302216
2664,257950.19813834506
2665,300239.9593559719
2666,265212.56008631823
2667,189682.95231360765
2668,195635.18136732042
2669,188873.74595196996
2670,293717.0937308046
2671,199199.8210955865
2672,206655.05810632426
2673,200550.03630616755
2674,202879.98851199448
2675,176040.04120034986
2676,210638.28164175813
2677,202540.77128652536
2678,265288.8286498759
2679,276841.50371437625
2680,270226.88235096884
2681,396157.9869484044
2682,321155.62830206973
2683,546057.0842055504
2684,308569.8055750654
2685,345089.81504573644
2686,255312.7702878641
2687,294248.22692384146
2688,226127.830814053
2689,210202.13092231526
2690,419179.7035181842
2691,185555.55983406078
2692,141192.81751627478
2693,208463.6824461677
2694,145974.30378739195
2695,201747.20349757894
2696,192680.27251312922
2697,177327.8063169911
2698,207662.03340009926
2699,164303.11298580503
2700,150525.4018654897
2701,174279.0558740833
2702,125759.07117359708
2703,150107.53445038063
2704,137899.86351323055
2705,114359.4909016038
2706,120804.01589355027
2707,140013.5312142892
2708,124091.34471921803
2709,104798.81032201272
2710,127407.61854027928
2711,197381.15896302668
2712,364363.8373045874
2713,174941.6371279479
2714,161841.16322706878
2715,157817.76206363156
2716,158120.676347196
2717,190677.21351703155
2718,229821.5280983151
2719,160703.51200067738
2720,199287.54843143115
2721,135562.07593661596
2722,171477.86093703494
2723,157007.56820363895
2724,129553.8452928138
2725,130381.721442083
2726,143605.78443915318
2727,164064.14462877423
2728,201840.81679646048
2729,151443.85536716328
2730,143582.9833914736
2731,144205.80636619637
2732,124471.07550508619
2733,156960.90459936933
